source_id,ra,dec,parallax,phot_g_mean_mag
5956281403711847808,268.68912310364266,-42.94644122934956,2.5785809851117656,18.047388
6134480283982904320,195.7771913671798,-46.18107386795857,2.235288791848331,17.489468
2344185457871323904,14.392828388113713,-26.57752780016604,2.4313088580518962,13.955887
3317154223690306944,93.5285919805652,3.7722364189782573,4.225696226640257,9.941327
3929777432392575360,192.98694528068538,13.501835017786135,2.476123956961028,10.209219
3671752186843116416,210.75018532731573,4.859535340677233,2.840298907645724,16.099867
6281340815148512000,223.4255755101546,-18.793921997522226,2.2755949415502585,13.52182
3231546793808686080,73.61782631452867,1.0398974575918198,2.5119704205512563,18.224176
6841370564469266304,322.8960149629158,-15.361990026782452,7.914179998357656,17.232906
4208448551382238464,292.0129273301104,-5.714819439416732,6.69917277219334,18.109146
