tracer_type,x_kpc,y_kpc,z_kpc,distance_basis,source_record
molecular_cloud,4.90290,-1.89203,0.00790,kinematic,tablea2.dat:227
molecular_cloud,4.85944,-1.80169,0.07630,kinematic,tablea2.dat:228
molecular_cloud,1.34363,5.50689,0.05627,kinematic,tablea2.dat:229
molecular_cloud,4.08229,-0.16723,0.03117,kinematic,tablea2.dat:230
molecular_cloud,3.89119,0.22914,0.03753,kinematic,tablea2.dat:231
molecular_cloud,4.21250,-0.43731,0.06603,kinematic,tablea2.dat:232
molecular_cloud,8.09355,-8.47966,0.12031,kinematic,tablea2.dat:233
molecular_cloud,1.46606,5.26596,0.04646,kinematic,tablea2.dat:234
molecular_cloud,2.43647,3.28005,0.00877,kinematic,tablea2.dat:235
molecular_cloud,2.38840,3.37909,0.03246,kinematic,tablea2.dat:236
molecular_cloud,3.94561,0.18876,-0.01732,kinematic,tablea2.dat:237
molecular_cloud,1.88531,4.42426,0.01805,kinematic,tablea2.dat:238
molecular_cloud,2.24366,3.69779,-0.00536,kinematic,tablea2.dat:239
molecular_cloud,1.41086,5.40603,0.05283,kinematic,tablea2.dat:240
molecular_cloud,2.38751,3.45648,0.01319,kinematic,tablea2.dat:241
molecular_cloud,4.67330,-1.18068,0.04428,kinematic,tablea2.dat:242
molecular_cloud,2.46703,3.30614,-0.00583,kinematic,tablea2.dat:243
molecular_cloud,3.84892,0.50888,0.02123,kinematic,tablea2.dat:244
molecular_cloud,3.86460,0.49430,-0.00912,kinematic,tablea2.dat:245
molecular_cloud,5.15540,-2.09004,0.17006,kinematic,tablea2.dat:246
molecular_cloud,1.80318,4.67387,-0.04665,kinematic,tablea2.dat:247
molecular_cloud,3.99900,0.29324,-0.04842,kinematic,tablea2.dat:248
molecular_cloud,1.87206,4.55178,-0.04826,kinematic,tablea2.dat:249
molecular_cloud,4.81173,-1.31299,-0.01126,kinematic,tablea2.dat:250
molecular_cloud,4.42219,-0.53476,0.07587,kinematic,tablea2.dat:251
molecular_cloud,2.50184,3.32349,0.00389,kinematic,tablea2.dat:252
molecular_cloud,4.56349,-0.69902,-0.01937,kinematic,tablea2.dat:253
molecular_cloud,4.79327,-1.13174,-0.05724,kinematic,tablea2.dat:254
molecular_cloud,4.10968,0.24820,-0.02524,kinematic,tablea2.dat:255
molecular_cloud,2.25862,3.88436,-0.04848,kinematic,tablea2.dat:256
molecular_cloud,2.60000,3.23877,-0.00099,kinematic,tablea2.dat:257
molecular_cloud,5.82668,-3.01806,0.06443,kinematic,tablea2.dat:258
molecular_cloud,5.62113,-2.59540,0.02996,kinematic,tablea2.dat:259
molecular_cloud,2.41523,3.63857,-0.01466,kinematic,tablea2.dat:260
molecular_cloud,4.03913,0.50439,-0.04750,kinematic,tablea2.dat:261
molecular_cloud,4.49248,-0.35209,-0.14634,kinematic,tablea2.dat:262
molecular_cloud,4.31381,0.02736,-0.05862,kinematic,tablea2.dat:263
molecular_cloud,2.24534,4.01235,0.00760,kinematic,tablea2.dat:264
molecular_cloud,2.10503,4.28881,-0.00870,kinematic,tablea2.dat:265
molecular_cloud,6.44939,-3.98950,0.16715,kinematic,tablea2.dat:266
molecular_cloud,2.62519,3.30822,0.00886,kinematic,tablea2.dat:267
molecular_cloud,4.12827,0.48326,-0.04011,kinematic,tablea2.dat:268
molecular_cloud,2.54888,3.49413,-0.01994,kinematic,tablea2.dat:269
molecular_cloud,2.59999,3.40808,0.02804,kinematic,tablea2.dat:270
molecular_cloud,1.47361,5.52738,-0.02521,kinematic,tablea2.dat:271
molecular_cloud,5.67358,-2.30784,0.07139,kinematic,tablea2.dat:272
molecular_cloud,2.61235,3.42594,-0.00579,kinematic,tablea2.dat:273
molecular_cloud,4.75692,-0.57533,-0.07206,kinematic,tablea2.dat:274
molecular_cloud,4.05976,0.74125,0.00599,kinematic,tablea2.dat:275
molecular_cloud,4.52816,-0.13084,0.04009,kinematic,tablea2.dat:276
molecular_cloud,9.97925,-10.27228,1.05698,kinematic,tablea2.dat:277
molecular_cloud,2.20262,4.21612,0.00324,kinematic,tablea2.dat:278
molecular_cloud,5.73441,-2.33216,-0.01265,kinematic,tablea2.dat:279
molecular_cloud,2.65788,3.38230,-0.00098,kinematic,tablea2.dat:280
molecular_cloud,2.08726,4.43808,-0.03141,kinematic,tablea2.dat:281
molecular_cloud,2.71892,3.29030,0.01890,kinematic,tablea2.dat:282
molecular_cloud,2.74681,3.25990,0.00401,kinematic,tablea2.dat:283
molecular_cloud,2.40225,3.89214,-0.01840,kinematic,tablea2.dat:284
molecular_cloud,4.07408,0.84000,0.01335,kinematic,tablea2.dat:285
molecular_cloud,4.10460,0.79969,0.00597,kinematic,tablea2.dat:286
molecular_cloud,2.78883,3.21453,-0.02126,kinematic,tablea2.dat:287
molecular_cloud,2.44557,3.85888,-0.02301,kinematic,tablea2.dat:288
molecular_cloud,2.76390,3.28079,-0.03600,kinematic,tablea2.dat:289
molecular_cloud,2.63720,3.53059,-0.01998,kinematic,tablea2.dat:290
molecular_cloud,1.97250,4.74004,-0.02912,kinematic,tablea2.dat:291
molecular_cloud,1.67194,5.28250,-0.04275,kinematic,tablea2.dat:292
molecular_cloud,2.29109,4.17356,-0.04201,kinematic,tablea2.dat:293
molecular_cloud,2.70255,3.45245,0.00387,kinematic,tablea2.dat:294
molecular_cloud,5.48298,-1.53481,-0.03144,kinematic,tablea2.dat:295
molecular_cloud,2.63434,3.57480,-0.02927,kinematic,tablea2.dat:296
molecular_cloud,2.67264,3.51592,0.00383,kinematic,tablea2.dat:297
molecular_cloud,2.29449,4.20960,-0.00900,kinematic,tablea2.dat:298
molecular_cloud,1.94703,4.82902,-0.04237,kinematic,tablea2.dat:299
molecular_cloud,2.28194,4.24856,-0.03327,kinematic,tablea2.dat:300
molecular_cloud,4.12869,0.98470,-0.01613,kinematic,tablea2.dat:301
molecular_cloud,2.32216,4.20227,0.01562,kinematic,tablea2.dat:302
molecular_cloud,2.23029,4.38036,-0.04801,kinematic,tablea2.dat:303
molecular_cloud,2.83811,3.32225,0.00900,kinematic,tablea2.dat:304
molecular_cloud,2.69940,3.56553,0.02283,kinematic,tablea2.dat:305
molecular_cloud,2.39596,4.10624,-0.02613,kinematic,tablea2.dat:306
molecular_cloud,4.73469,0.02941,0.03160,kinematic,tablea2.dat:307
molecular_cloud,4.58067,0.29846,-0.03379,kinematic,tablea2.dat:308
molecular_cloud,3.23919,2.66461,-0.00681,photometric_or_trigonometric,tablea2.dat:309
molecular_cloud,4.39030,0.66195,-0.03998,kinematic,tablea2.dat:310
molecular_cloud,6.76271,-3.44173,0.00946,kinematic,tablea2.dat:311
molecular_cloud,2.45532,4.03696,-0.06526,kinematic,tablea2.dat:312
molecular_cloud,5.54332,-1.30518,-0.01161,kinematic,tablea2.dat:313
molecular_cloud,4.17869,1.05937,-0.03794,kinematic,tablea2.dat:314
molecular_cloud,2.17929,4.52385,-0.03120,kinematic,tablea2.dat:315
molecular_cloud,4.07988,1.24481,-0.03698,kinematic,tablea2.dat:316
molecular_cloud,2.14579,4.59683,-0.02316,kinematic,tablea2.dat:317
molecular_cloud,2.55074,3.90681,-0.00532,kinematic,tablea2.dat:318
molecular_cloud,2.46538,4.05384,0.01200,kinematic,tablea2.dat:319
molecular_cloud,4.16233,1.13114,-0.08102,kinematic,tablea2.dat:320
molecular_cloud,5.71256,-1.51910,0.03767,kinematic,tablea2.dat:321
molecular_cloud,2.69436,3.67806,-0.02428,kinematic,tablea2.dat:322
molecular_cloud,3.63149,2.08296,-0.02639,photometric_or_trigonometric,tablea2.dat:323
molecular_cloud,2.81357,3.49286,0.00875,kinematic,tablea2.dat:324
molecular_cloud,3.62212,2.12378,-0.01375,kinematic,tablea2.dat:325
molecular_cloud,2.74688,3.61618,0.03696,kinematic,tablea2.dat:326
molecular_cloud,5.63539,-1.30914,-0.07972,kinematic,tablea2.dat:327
molecular_cloud,6.52060,-2.81853,0.11024,kinematic,tablea2.dat:328
molecular_cloud,4.16450,1.21312,-0.03730,kinematic,tablea2.dat:329
molecular_cloud,2.76428,3.61467,-0.00570,kinematic,tablea2.dat:330
molecular_cloud,1.38214,5.95734,0.00665,kinematic,tablea2.dat:331
molecular_cloud,2.71334,3.70101,-0.05219,kinematic,tablea2.dat:332
molecular_cloud,4.64415,0.42837,0.09412,kinematic,tablea2.dat:333
molecular_cloud,5.79118,-1.49626,-0.00199,kinematic,tablea2.dat:334
molecular_cloud,2.81313,3.55082,-0.04432,kinematic,tablea2.dat:335
molecular_cloud,2.50731,4.06712,0.05066,kinematic,tablea2.dat:336
molecular_cloud,2.40905,4.24108,0.00330,kinematic,tablea2.dat:337
molecular_cloud,2.42264,4.22629,0.05708,kinematic,tablea2.dat:338
molecular_cloud,2.83077,3.54946,-0.00579,kinematic,tablea2.dat:339
molecular_cloud,4.86244,0.13995,-0.14259,kinematic,tablea2.dat:340
molecular_cloud,3.65512,2.17821,-0.02613,kinematic,tablea2.dat:341
molecular_cloud,4.89543,0.10086,0.10667,kinematic,tablea2.dat:342
molecular_cloud,4.00958,1.59783,0.01908,kinematic,tablea2.dat:343
molecular_cloud,5.04644,-0.13532,-0.08750,kinematic,tablea2.dat:344
molecular_cloud,4.21471,1.25495,-0.08741,kinematic,tablea2.dat:345
molecular_cloud,2.41270,4.26708,-0.06644,kinematic,tablea2.dat:346
molecular_cloud,2.14396,4.72337,-0.00437,kinematic,tablea2.dat:347
molecular_cloud,2.39938,4.30519,-0.00895,kinematic,tablea2.dat:348
molecular_cloud,4.35575,1.04795,-0.08269,kinematic,tablea2.dat:349
molecular_cloud,4.80349,0.30249,-0.12375,kinematic,tablea2.dat:350
molecular_cloud,3.66613,2.20818,0.03599,kinematic,tablea2.dat:351
molecular_cloud,3.24847,2.90218,0.03189,photometric_or_trigonometric,tablea2.dat:352
molecular_cloud,2.39251,4.32448,0.02753,kinematic,tablea2.dat:353
molecular_cloud,5.79822,-1.25893,-0.00195,kinematic,tablea2.dat:354
molecular_cloud,3.71853,2.16964,0.01126,kinematic,tablea2.dat:355
molecular_cloud,2.44271,4.27295,-0.00904,kinematic,tablea2.dat:356
molecular_cloud,4.11341,1.53198,0.01244,kinematic,tablea2.dat:357
molecular_cloud,4.76394,0.47700,-0.10551,kinematic,tablea2.dat:358
molecular_cloud,4.70332,0.59169,-0.04098,kinematic,tablea2.dat:359
molecular_cloud,3.43764,2.66604,0.03341,photometric_or_trigonometric,tablea2.dat:360
molecular_cloud,4.61883,0.77456,-0.05548,kinematic,tablea2.dat:361
molecular_cloud,6.40638,-2.11750,0.08325,kinematic,tablea2.dat:362
molecular_cloud,4.23328,1.42965,-0.05070,kinematic,tablea2.dat:363
molecular_cloud,4.03447,1.76509,-0.02145,kinematic,tablea2.dat:364
molecular_cloud,2.51622,4.22431,-0.03846,kinematic,tablea2.dat:365
molecular_cloud,3.71398,2.30763,0.01723,kinematic,tablea2.dat:366
molecular_cloud,2.30441,4.61073,-0.03872,kinematic,tablea2.dat:367
molecular_cloud,3.07164,3.39198,-0.02122,kinematic,tablea2.dat:368
molecular_cloud,3.82500,2.20006,0.01131,photometric_or_trigonometric,tablea2.dat:369
molecular_cloud,4.84387,0.61996,0.01426,kinematic,tablea2.dat:370
molecular_cloud,10.23763,-7.92565,0.41863,kinematic,tablea2.dat:371
molecular_cloud,6.95954,-2.69190,0.05450,kinematic,tablea2.dat:372
molecular_cloud,5.93811,-1.04254,0.02705,kinematic,tablea2.dat:373
molecular_cloud,5.73137,-0.69991,0.04469,kinematic,tablea2.dat:374
molecular_cloud,5.92209,-0.98151,-0.04996,kinematic,tablea2.dat:375
molecular_cloud,5.03992,0.40108,0.05560,kinematic,tablea2.dat:376
molecular_cloud,2.92329,3.73599,-0.02460,kinematic,tablea2.dat:377
molecular_cloud,4.45036,1.36518,0.01294,kinematic,tablea2.dat:378
molecular_cloud,4.09947,1.92421,-0.00794,kinematic,tablea2.dat:379
molecular_cloud,6.69000,-2.10476,0.04102,kinematic,tablea2.dat:380
molecular_cloud,2.66082,4.18543,-0.01796,kinematic,tablea2.dat:381
molecular_cloud,5.81021,-0.68466,-0.08590,kinematic,tablea2.dat:382
molecular_cloud,4.15448,1.90022,-0.00133,kinematic,tablea2.dat:383
molecular_cloud,4.57894,1.24636,0.08660,kinematic,tablea2.dat:384
molecular_cloud,4.41632,1.50985,0.00565,photometric_or_trigonometric,tablea2.dat:385
molecular_cloud,7.08240,-2.58929,0.05441,kinematic,tablea2.dat:386
molecular_cloud,2.38036,4.64714,0.01065,kinematic,tablea2.dat:387
molecular_cloud,2.55849,4.38127,-0.00898,kinematic,tablea2.dat:388
molecular_cloud,3.98485,2.23134,-0.00127,kinematic,tablea2.dat:389
molecular_cloud,3.10374,3.59114,-0.05512,kinematic,tablea2.dat:390
molecular_cloud,3.81887,2.51717,-0.00121,kinematic,tablea2.dat:391
molecular_cloud,3.14915,3.54936,-0.06566,kinematic,tablea2.dat:392
molecular_cloud,3.82293,2.54385,-0.00121,kinematic,tablea2.dat:393
molecular_cloud,2.05249,5.20958,-0.02655,kinematic,tablea2.dat:394
molecular_cloud,5.51753,0.00801,-0.03651,kinematic,tablea2.dat:395
molecular_cloud,3.84185,2.58056,0.01684,kinematic,tablea2.dat:396
molecular_cloud,7.09220,-2.19880,-0.06855,kinematic,tablea2.dat:397
molecular_cloud,3.10751,3.72572,-0.01544,kinematic,tablea2.dat:398
molecular_cloud,2.07621,5.24953,0.00902,kinematic,tablea2.dat:399
molecular_cloud,4.53000,1.69400,0.00559,kinematic,tablea2.dat:400
molecular_cloud,2.77604,4.27439,-0.01366,kinematic,tablea2.dat:401
molecular_cloud,1.70525,5.83178,-0.00052,kinematic,tablea2.dat:402
molecular_cloud,2.72272,4.35908,-0.00084,kinematic,tablea2.dat:403
molecular_cloud,2.02907,5.36308,-0.04735,kinematic,tablea2.dat:404
molecular_cloud,1.66757,5.89083,-0.00051,kinematic,tablea2.dat:405
molecular_cloud,6.27117,-0.76010,-0.16540,kinematic,tablea2.dat:406
molecular_cloud,4.45625,1.87394,-0.00136,kinematic,tablea2.dat:407
molecular_cloud,2.78088,4.28988,-0.00937,kinematic,tablea2.dat:408
molecular_cloud,1.74936,5.77737,0.03161,kinematic,tablea2.dat:409
molecular_cloud,1.77213,5.74454,-0.03582,kinematic,tablea2.dat:410
molecular_cloud,2.14229,5.22224,0.02225,kinematic,tablea2.dat:411
molecular_cloud,1.98404,5.46544,0.02053,kinematic,tablea2.dat:412
molecular_cloud,7.07349,-1.78700,-0.02365,kinematic,tablea2.dat:413
molecular_cloud,1.90847,5.58352,-0.02955,kinematic,tablea2.dat:414
molecular_cloud,1.43306,6.26399,-0.03303,kinematic,tablea2.dat:415
molecular_cloud,2.25029,5.11474,-0.01770,kinematic,tablea2.dat:416
molecular_cloud,6.10750,-0.31318,-0.15850,kinematic,tablea2.dat:417
molecular_cloud,3.92077,2.78090,-0.00118,kinematic,tablea2.dat:418
molecular_cloud,3.92068,2.78103,0.04608,kinematic,tablea2.dat:419
molecular_cloud,5.05628,1.19564,0.02131,kinematic,tablea2.dat:420
molecular_cloud,1.76854,5.81510,-0.00852,kinematic,tablea2.dat:421
molecular_cloud,1.75907,5.83296,-0.01639,kinematic,tablea2.dat:422
molecular_cloud,2.05189,5.42761,-0.00370,kinematic,tablea2.dat:423
molecular_cloud,1.93799,5.59204,0.00523,kinematic,tablea2.dat:424
molecular_cloud,3.12497,3.95755,0.01307,kinematic,tablea2.dat:425
molecular_cloud,4.85905,1.54786,0.14375,kinematic,tablea2.dat:426
molecular_cloud,2.02493,5.50677,-0.00662,kinematic,tablea2.dat:427
molecular_cloud,2.26507,5.18697,-0.03091,kinematic,tablea2.dat:428
molecular_cloud,2.86263,4.37291,0.05429,kinematic,tablea2.dat:429
molecular_cloud,2.69913,4.63766,0.06670,kinematic,tablea2.dat:430
molecular_cloud,2.72026,4.61571,0.05116,kinematic,tablea2.dat:431
molecular_cloud,6.20032,-0.09763,0.17127,kinematic,tablea2.dat:432
molecular_cloud,5.00126,1.53872,-0.02349,kinematic,tablea2.dat:433
molecular_cloud,2.09226,5.48175,-0.00368,kinematic,tablea2.dat:434
molecular_cloud,2.15944,5.40711,-0.01008,kinematic,tablea2.dat:435
molecular_cloud,7.25375,-1.38219,0.21962,kinematic,tablea2.dat:436
molecular_cloud,7.17935,-1.26548,0.00835,kinematic,tablea2.dat:437
molecular_cloud,3.13338,4.12521,-0.03735,kinematic,tablea2.dat:438
molecular_cloud,4.69790,2.08600,-0.00816,kinematic,tablea2.dat:439
molecular_cloud,5.35552,1.25459,-0.05561,kinematic,tablea2.dat:440
molecular_cloud,3.99860,3.04918,0.01037,kinematic,tablea2.dat:441
molecular_cloud,6.09484,0.29649,-0.01931,kinematic,tablea2.dat:442
molecular_cloud,6.40376,-0.10919,-0.04796,kinematic,tablea2.dat:443
molecular_cloud,4.38096,2.59887,-0.02008,kinematic,tablea2.dat:444
molecular_cloud,4.38095,2.59888,0.02384,kinematic,tablea2.dat:445
molecular_cloud,4.42645,2.57078,0.01137,kinematic,tablea2.dat:446
molecular_cloud,3.15441,4.21720,-0.07745,kinematic,tablea2.dat:447
molecular_cloud,4.01524,3.11238,-0.00687,kinematic,tablea2.dat:448
molecular_cloud,3.01133,4.40941,-0.03950,kinematic,tablea2.dat:449
molecular_cloud,11.72729,-6.84601,0.41797,kinematic,tablea2.dat:450
molecular_cloud,6.07862,0.46067,0.04155,kinematic,tablea2.dat:451
molecular_cloud,5.44124,1.29530,-0.06347,kinematic,tablea2.dat:452
molecular_cloud,5.58246,1.12643,-0.06505,kinematic,tablea2.dat:453
molecular_cloud,2.55345,5.05398,-0.01153,kinematic,tablea2.dat:454
molecular_cloud,5.40966,1.43541,-0.02441,kinematic,tablea2.dat:455
molecular_cloud,5.34356,1.65158,-0.07593,kinematic,tablea2.dat:456
molecular_cloud,1.47206,6.46847,0.03240,kinematic,tablea2.dat:457
molecular_cloud,6.30371,0.49887,-0.08053,kinematic,tablea2.dat:458
molecular_cloud,5.57443,1.41369,-0.06340,kinematic,tablea2.dat:459
molecular_cloud,4.06221,3.29074,-0.09118,kinematic,tablea2.dat:460
molecular_cloud,3.06075,4.52568,-0.07719,kinematic,tablea2.dat:461
molecular_cloud,7.01135,-0.33054,0.09510,kinematic,tablea2.dat:462
molecular_cloud,7.02785,-0.30472,-0.01163,kinematic,tablea2.dat:463
molecular_cloud,2.74180,4.94898,-0.04610,kinematic,tablea2.dat:464
molecular_cloud,2.99208,4.64960,-0.02142,kinematic,tablea2.dat:465
molecular_cloud,3.35973,4.20105,-0.02868,photometric_or_trigonometric,tablea2.dat:466
molecular_cloud,4.08067,3.38306,-0.06245,kinematic,tablea2.dat:467
molecular_cloud,5.65401,1.58327,-0.07815,kinematic,tablea2.dat:468
molecular_cloud,4.09331,3.47162,0.02099,kinematic,tablea2.dat:469
molecular_cloud,2.91292,4.87006,-0.02042,photometric_or_trigonometric,tablea2.dat:470
molecular_cloud,11.69154,-5.20899,0.38983,kinematic,tablea2.dat:471
molecular_cloud,4.42095,3.21249,0.00471,kinematic,tablea2.dat:472
molecular_cloud,6.40165,0.94612,-0.04424,kinematic,tablea2.dat:473
molecular_cloud,3.03996,4.80785,-0.02101,kinematic,tablea2.dat:474
molecular_cloud,5.48575,2.03147,-0.03053,kinematic,tablea2.dat:475
molecular_cloud,4.11330,3.60803,-0.06099,kinematic,tablea2.dat:476
molecular_cloud,7.39042,-0.11530,0.06646,kinematic,tablea2.dat:477
molecular_cloud,5.44933,2.10588,0.01296,kinematic,tablea2.dat:478
molecular_cloud,7.45070,-0.16903,-0.03150,kinematic,tablea2.dat:479
molecular_cloud,7.27000,0.15179,0.00762,kinematic,tablea2.dat:480
molecular_cloud,6.29727,1.25441,0.08082,kinematic,tablea2.dat:481
molecular_cloud,5.51791,2.18034,-0.00144,kinematic,tablea2.dat:482
molecular_cloud,2.88490,5.11170,-0.04578,photometric_or_trigonometric,tablea2.dat:483
molecular_cloud,4.13134,3.75812,-0.05465,kinematic,tablea2.dat:484
molecular_cloud,3.44154,4.53632,-0.02314,photometric_or_trigonometric,tablea2.dat:485
molecular_cloud,5.04453,2.83138,0.02467,kinematic,tablea2.dat:486
molecular_cloud,2.85436,5.23264,-0.00804,kinematic,tablea2.dat:487
molecular_cloud,5.32620,2.61625,-0.10333,kinematic,tablea2.dat:488
molecular_cloud,7.54231,0.26545,-0.00192,kinematic,tablea2.dat:489
molecular_cloud,5.39986,2.54772,-0.07023,kinematic,tablea2.dat:490
molecular_cloud,3.50026,4.59081,-0.00979,kinematic,tablea2.dat:491
molecular_cloud,2.81388,5.31815,-0.02576,photometric_or_trigonometric,tablea2.dat:492
molecular_cloud,7.32987,0.54617,-0.01117,kinematic,tablea2.dat:493
molecular_cloud,5.30002,2.86697,0.00530,kinematic,tablea2.dat:494
molecular_cloud,4.43109,3.76563,-0.02324,kinematic,tablea2.dat:495
molecular_cloud,3.38940,4.83160,-0.06856,kinematic,tablea2.dat:496
molecular_cloud,4.98957,3.22081,-0.01988,kinematic,tablea2.dat:497
molecular_cloud,4.14999,4.16303,-0.05216,kinematic,tablea2.dat:498
molecular_cloud,3.11885,5.19635,0.01075,photometric_or_trigonometric,tablea2.dat:499
molecular_cloud,4.72662,3.63729,-0.08807,kinematic,tablea2.dat:500
molecular_cloud,4.94911,3.43483,0.00485,kinematic,tablea2.dat:501
molecular_cloud,7.71443,0.75602,-0.00188,kinematic,tablea2.dat:502
molecular_cloud,4.82700,3.59610,-0.03059,kinematic,tablea2.dat:503
molecular_cloud,2.77619,5.60404,-0.03782,kinematic,tablea2.dat:504
molecular_cloud,4.14999,4.27698,-0.03632,kinematic,tablea2.dat:505
molecular_cloud,3.66475,4.75357,-0.04985,kinematic,tablea2.dat:506
molecular_cloud,3.12711,5.30540,-0.04988,kinematic,tablea2.dat:507
molecular_cloud,3.19039,5.25546,-0.01616,kinematic,tablea2.dat:508
molecular_cloud,4.14147,4.35475,-0.04093,kinematic,tablea2.dat:509
molecular_cloud,5.48412,3.18419,-0.05367,kinematic,tablea2.dat:510
molecular_cloud,4.52999,4.08163,0.02593,kinematic,tablea2.dat:511
molecular_cloud,4.12143,4.61372,-0.07818,kinematic,tablea2.dat:512
molecular_cloud,4.11856,4.65492,-0.02976,kinematic,tablea2.dat:513
molecular_cloud,7.08746,2.04937,0.00660,kinematic,tablea2.dat:514
molecular_cloud,6.16962,2.86840,-0.04447,kinematic,tablea2.dat:515
molecular_cloud,3.38040,5.34485,0.01097,kinematic,tablea2.dat:516
molecular_cloud,7.56632,1.68551,0.04210,kinematic,tablea2.dat:517
molecular_cloud,4.11053,4.70657,-0.04860,kinematic,tablea2.dat:518
molecular_cloud,4.11383,4.71002,-0.00572,kinematic,tablea2.dat:519
molecular_cloud,3.80483,4.97967,0.03437,kinematic,tablea2.dat:520
molecular_cloud,5.42139,3.57728,0.02384,kinematic,tablea2.dat:521
molecular_cloud,4.11248,4.72381,-0.02949,kinematic,tablea2.dat:522
molecular_cloud,4.10805,4.73396,-0.02943,kinematic,tablea2.dat:523
molecular_cloud,4.10798,4.73402,-0.04367,kinematic,tablea2.dat:524
molecular_cloud,5.16170,3.82722,-0.00715,kinematic,tablea2.dat:525
molecular_cloud,4.38789,4.53780,-0.02623,kinematic,tablea2.dat:526
molecular_cloud,3.09208,5.65351,-0.00426,kinematic,tablea2.dat:527
molecular_cloud,4.10252,4.78868,-0.00565,kinematic,tablea2.dat:528
molecular_cloud,4.09787,4.79885,-0.03857,kinematic,tablea2.dat:529
molecular_cloud,4.10103,4.80234,-0.00094,kinematic,tablea2.dat:530
molecular_cloud,5.37099,3.71922,-0.11213,kinematic,tablea2.dat:531
molecular_cloud,4.09013,4.83623,-0.05239,kinematic,tablea2.dat:532
molecular_cloud,2.45980,6.25348,-0.03407,photometric_or_trigonometric,tablea2.dat:533
molecular_cloud,7.09261,2.40951,-0.07402,kinematic,tablea2.dat:534
molecular_cloud,2.78878,5.99210,-0.02590,kinematic,tablea2.dat:535
molecular_cloud,4.07826,4.93096,-0.03785,kinematic,tablea2.dat:536
molecular_cloud,4.06301,4.99101,-0.01006,kinematic,tablea2.dat:537
molecular_cloud,3.48920,5.45833,0.01885,photometric_or_trigonometric,tablea2.dat:538
molecular_cloud,4.06266,4.99129,-0.06950,kinematic,tablea2.dat:539
molecular_cloud,4.06590,4.99456,-0.01006,kinematic,tablea2.dat:540
molecular_cloud,4.04771,5.06760,-0.00090,kinematic,tablea2.dat:541
molecular_cloud,4.04231,5.07769,-0.07309,kinematic,tablea2.dat:542
molecular_cloud,7.60280,2.29352,0.12515,kinematic,tablea2.dat:543
molecular_cloud,4.04053,5.10784,-0.08179,kinematic,tablea2.dat:544
molecular_cloud,7.50991,2.48311,0.12269,kinematic,tablea2.dat:545
molecular_cloud,4.01360,5.20241,0.03009,kinematic,tablea2.dat:546
molecular_cloud,4.00580,5.22513,-0.03614,kinematic,tablea2.dat:547
molecular_cloud,4.00597,5.24163,0.01232,kinematic,tablea2.dat:548
molecular_cloud,3.99803,5.26423,0.01665,kinematic,tablea2.dat:549
molecular_cloud,5.49526,4.12736,0.03492,photometric_or_trigonometric,tablea2.dat:550
molecular_cloud,3.99510,5.27743,-0.05771,kinematic,tablea2.dat:551
molecular_cloud,3.99492,5.27757,-0.07520,kinematic,tablea2.dat:552
molecular_cloud,7.40723,2.72635,0.01456,kinematic,tablea2.dat:553
molecular_cloud,1.64021,7.07028,0.00143,kinematic,tablea2.dat:554
molecular_cloud,3.98425,5.31289,-0.05736,kinematic,tablea2.dat:555
molecular_cloud,7.39775,2.76376,0.03064,kinematic,tablea2.dat:556
molecular_cloud,3.97907,5.32219,-0.02255,kinematic,tablea2.dat:557
molecular_cloud,6.14055,3.77114,0.00533,kinematic,tablea2.dat:558
molecular_cloud,5.67315,4.19936,-0.00733,photometric_or_trigonometric,tablea2.dat:559
molecular_cloud,5.52822,4.34073,-0.05459,photometric_or_trigonometric,tablea2.dat:560
molecular_cloud,4.92535,4.80491,0.08328,kinematic,tablea2.dat:561
molecular_cloud,14.27436,-1.78812,0.61039,kinematic,tablea2.dat:562
molecular_cloud,4.24224,5.34498,0.01263,kinematic,tablea2.dat:563
molecular_cloud,3.88936,5.59078,-0.02565,kinematic,tablea2.dat:564
molecular_cloud,7.02743,3.43216,0.14773,kinematic,tablea2.dat:565
molecular_cloud,5.23133,4.68305,0.02109,kinematic,tablea2.dat:566
molecular_cloud,3.13576,6.13597,0.00931,kinematic,tablea2.dat:567
molecular_cloud,11.14794,1.00500,0.44196,kinematic,tablea2.dat:568
molecular_cloud,3.64575,6.13531,-0.01480,kinematic,tablea2.dat:569
molecular_cloud,11.79662,1.46174,0.35705,kinematic,tablea2.dat:570
molecular_cloud,4.80643,5.52500,0.00969,kinematic,tablea2.dat:571
molecular_cloud,4.23779,5.94128,-0.00846,kinematic,tablea2.dat:572
molecular_cloud,4.15680,6.04304,0.00826,kinematic,tablea2.dat:573
molecular_cloud,11.75975,2.09979,0.39456,kinematic,tablea2.dat:574
molecular_cloud,3.64736,6.44959,0.02855,kinematic,tablea2.dat:575
molecular_cloud,7.01629,4.80181,0.00000,kinematic,tablea2.dat:576
molecular_cloud,11.86235,2.89401,0.31860,kinematic,tablea2.dat:577
molecular_cloud,10.93881,3.41828,0.17772,kinematic,tablea2.dat:578
molecular_cloud,10.67471,3.64742,0.35577,kinematic,tablea2.dat:579
molecular_cloud,11.41263,3.38494,0.31454,kinematic,tablea2.dat:580
molecular_cloud,11.26471,3.51841,0.24566,kinematic,tablea2.dat:581
molecular_cloud,9.69002,4.28626,0.18308,kinematic,tablea2.dat:582
molecular_cloud,10.72897,4.00003,0.18158,kinematic,tablea2.dat:583
